parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,version_start,version_end
IRS990PF,pf_part_ii,False,pf_part_ii,308,RcvblFrmOffcrsEOYFMVAmt,/IRS990PF/Form990PFBalanceSheetsGrp/RcvblFromOfficersEOYFMVAmt,USAmountType,BigInteger,Part II Line 6(c),Receivables from Officers - End of Year - Fair Market Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,295,RtndErnngBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/RetainedEarningBOYAmt,USAmountType,BigInteger,Part II Line 29(a),Retained Earnings - Beginning of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,623,RtndErnngEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/RetainedEarningEOYAmt,USAmountType,BigInteger,Part II Line 29(b),Retained Earnings - End of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,420,SvAndTmpCshInvstBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/SavAndTempCashInvstBOYAmt,USAmountType,BigInteger,Part II Line 2(a),Savings and Temporary Cash Investments - Beginning of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,315,SvAndTmpCshInvstEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/SavAndTempCashInvstEOYAmt,USAmountType,BigInteger,Part II Line 2(b),Savings and Temporary Cash Investments - End of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,214,SvAndTmpCshInvstEOYFMVAmt,/IRS990PF/Form990PFBalanceSheetsGrp/SavAndTempCashInvstEOYFMVAmt,USAmountType,BigInteger,Part II Line 2(c),Savings and Temporary Cash Investments - End of Year - Fair Market Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,248,TmprrlyRstrctdBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TemporarilyRestrictedBOYAmt,USAmountType,BigInteger,Part II Line 25(a),Temporarily Restricted - Beginning of Year - Book Value,2013,2018
IRS990PF,pf_part_ii,False,pf_part_ii,649,TmprrlyRstrctdEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TemporarilyRestrictedEOYAmt,USAmountType,BigInteger,Part II Line 25(b),Temporarily Restricted - End of Year - Book Value,2013,2018
IRS990PF,pf_part_ii,False,pf_part_ii,574,TtNtAstOrFndBlncsBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotNetAstOrFundBalancesBOYAmt,USAmountType,BigInteger,Part II Line 30(a),Total Net Assets or Fund Balances - Beginning of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,127,TtNtAstOrFndBlncsEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotNetAstOrFundBalancesEOYAmt,USAmountType,BigInteger,Part II Line 30(b),Total Net Assets or Fund Balances - End of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,404,TtlAsstsBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotalAssetsBOYAmt,USAmountType,BigInteger,Part II Line 16(a),Total Assets - Beginning of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,28,TtlAsstsEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotalAssetsEOYAmt,USAmountType,BigInteger,Part II Line 16(b),Total Assets - End of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,693,TtlAsstsEOYFMVAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotalAssetsEOYFMVAmt,USAmountType,BigInteger,Part II Line 16(c),Total Assets - End of Year - Fair Market Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,61,TtlLbltsBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotalLiabilitiesBOYAmt,USAmountType,BigInteger,Part II Line 23(a),Total Liabilities - Beginning of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,171,TtlLbltsEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotalLiabilitiesEOYAmt,USAmountType,BigInteger,Part II Line 23(b),Total Liabilities - End of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,552,TtlLbltsNtAstBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotalLiabilitiesNetAstBOYAmt,USAmountType,BigInteger,Part II Line 31(a),Total Liabilities and Net Assets - Beginning of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,707,TtlLbltsNtAstEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/TotalLiabilitiesNetAstEOYAmt,USAmountType,BigInteger,Part II Line 31(b),Total Liabilities and Net Assets - End of Year - Book Value,2013,
IRS990PF,pf_part_ii,False,pf_part_ii,154,USGvrnmntOblgtnsBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/USGovernmentObligationsBOYAmt,USAmountType,BigInteger,Part II Line 10a(a),"Investments, Government Obligations - Beginning of Year - Book Value",2013,
IRS990PF,pf_part_ii,False,pf_part_ii,116,USGvrnmntOblgtnsEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/USGovernmentObligationsEOYAmt,,Text,Part II Line 10a(b),"Investments, Government Obligations - End of Year - Book Value",2013,
IRS990PF,pf_part_ii,False,pf_part_ii,368,USGvtOblgtnsEOYFMVAmt,/IRS990PF/Form990PFBalanceSheetsGrp/USGovtObligationsEOYFMVAmt,USAmountType,BigInteger,Part II Line 10a(c),"Investments, Government Obligations - End of Year - Fair Market Value",2013,
IRS990PF,pf_part_ii,False,pf_part_ii,112,UnrstrctdBOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/UnrestrictedBOYAmt,USAmountType,BigInteger,Part II Line 24(a),Unrestricted - Beginning of Year - Book Value,2013,2018
IRS990PF,pf_part_ii,False,pf_part_ii,629,UnrstrctdEOYAmt,/IRS990PF/Form990PFBalanceSheetsGrp/UnrestrictedEOYAmt,USAmountType,BigInteger,Part II Line 24(b),Unrestricted - End of Year - Book Value,2013,2018
IRS990PF,pf_part_0,False,pf_part_0,122,IntlRtrnFrmrPbChrtyInd,/IRS990PF/InitialReturnFormerPubChrtyInd,CheckboxType,String(length=1),G,Indicates this is an initial return of a former public charity,2013,
IRS990PF,pf_part_0,False,pf_part_0,231,IntlRtrnInd,/IRS990PF/InitialReturnInd,CheckboxType,String(length=1),G,Indicates this is an initial return,2013,
IRS990PF,pf_part_0,False,pf_part_0,141,MthdOfAccntngAccrlInd,/IRS990PF/MethodOfAccountingAccrualInd,CheckboxType,String(length=1),J,Method of accounting - Accrual,2013,
IRS990PF,pf_part_0,False,pf_part_0,549,MthdOfAccntngCshInd,/IRS990PF/MethodOfAccountingCashInd,CheckboxType,String(length=1),J,Method of accounting - Cash,2013,
IRS990PF,pf_part_0,False,pf_part_0,34,MthdOfAccntngOthrInd,/IRS990PF/MethodOfAccountingOtherInd,,Text,J,Method of accounting - Other,2013,
IRS990PF,pf_part_x,False,pf_part_x,234,AcqstnIndbtdnssAmt,/IRS990PF/MinimumInvestmentReturnGrp/AcquisitionIndebtednessAmt,USAmountNNType,BigInteger,Part X Line 2,Acquisition Indebtedness,2013,
IRS990PF,pf_part_x,False,pf_part_x,178,AdjstdTtlFMVOfUnsdAstAmt,/IRS990PF/MinimumInvestmentReturnGrp/AdjustedTotalFMVOfUnusedAstAmt,USAmountNNType,BigInteger,Part X Line 3,Adjusted Total FMV of Unused Assets (subtract line 2 from line 1d),2013,
IRS990PF,pf_part_x,False,pf_part_x,48,AvrgMnthlyCshBlncsAmt,/IRS990PF/MinimumInvestmentReturnGrp/AverageMonthlyCashBalancesAmt,USAmountType,BigInteger,Part X Line 1b,Average Monthly Cash Balances,2013,
IRS990PF,pf_part_x,False,pf_part_x,246,AvrgMnthlyFMVOfScAmt,/IRS990PF/MinimumInvestmentReturnGrp/AverageMonthlyFMVOfSecAmt,USAmountType,BigInteger,Part X Line 1a,Average Monthly FMV of Securities,2013,
IRS990PF,pf_part_x,False,pf_part_x,290,CshDmdChrtblAmt,/IRS990PF/MinimumInvestmentReturnGrp/CashDeemedCharitableAmt,,Text,Part X Line 4,Cash Deemed Charitable,2013,
IRS990PF,pf_part_x,False,pf_part_x,293,FMVAllOthrNnchrtblAstAmt,/IRS990PF/MinimumInvestmentReturnGrp/FMVAllOtherNoncharitableAstAmt,USAmountType,BigInteger,Part X Line 1c,FMV of All Other Noncharitable Assets,2013,
IRS990PF,pf_part_x,False,pf_part_x,332,MnmmInvstmntRtrnAmt,/IRS990PF/MinimumInvestmentReturnGrp/MinimumInvestmentReturnAmt,USAmountNNType,BigInteger,Part X Line 6,Minimum Investment Return,2013,
IRS990PF,pf_part_x,False,pf_part_x,480,NtVlNnchrtblAsstsAmt,/IRS990PF/MinimumInvestmentReturnGrp/NetVlNoncharitableAssetsAmt,USAmountNNType,BigInteger,Part X Line 5,Net Noncharitable Assets,2013,
IRS990PF,pf_part_x,False,pf_part_x,159,RdctnClmdAmt,/IRS990PF/MinimumInvestmentReturnGrp/ReductionClaimedAmt,,Text,Part X Line 1e,Reduction Claimed,2013,
IRS990PF,pf_part_x,False,pf_part_x,435,TtlFMVOfUnsdAsstsAmt,/IRS990PF/MinimumInvestmentReturnGrp/TotalFMVOfUnusedAssetsAmt,USAmountType,BigInteger,Part X Line 1d,Total FMV of Unused Assets,2013,
IRS990PF,pf_part_0,False,pf_part_0,763,NmChngInd,/IRS990PF/NameChangeInd,CheckboxType,String(length=1),G,Indicates this return has an name change,2020,
IRS990PF,pf_part_viii,False,pf_part_viii,189,CmpOfHghstPdCntrctOrNONETxt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompOfHghstPdCntrctOrNONETxt,,Text,Part VIII Line 3,"If there are none, enter ""None""",2013,
IRS990PF,pf_part_viii,False,pf_part_viii,659,CmpOfHghstPdEmplOrNONETxt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompOfHghstPdEmplOrNONETxt,,Text,Part VIII Line 2,"If there are none, enter ""None""",2013,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,153,CmpnstnHghstPdEmpl_AvrgHrsPrWkDvtdTPsRt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/AverageHrsPerWkDevotedToPosRt,,Text,Part VIII Line 2; Part VIII Line 2(b),"Compensation of the five highest paid employees other than officers, directors, and trustees; Average hours per week",2013,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,168,CmpnstnHghstPdEmpl_CmpnstnAmt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/CompensationAmt,USAmountNNType,BigInteger,Part VIII Line 2; Part VIII Line 2(c),"Compensation of the five highest paid employees other than officers, directors, and trustees; Compensation",2013,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,405,CmpnstnHghstPdEmpl_EmplyBnftsAmt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/EmployeeBenefitsAmt,USAmountNNType,BigInteger,Part VIII Line 2; Part VIII Line 2(d),"Compensation of the five highest paid employees other than officers, directors, and trustees; Employee benefits",2013,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,669,CmpnstnHghstPdEmpl_ExpnsAccntAmt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ExpenseAccountAmt,USAmountNNType,BigInteger,Part VIII Line 2; Part VIII Line 2(e),"Compensation of the five highest paid employees other than officers, directors, and trustees; Expense Account",2013,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,682,FrgnAddrss_AddrssLn1Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/AddressLine1,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Address line 1",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,613,FrgnAddrss_AddrssLn1Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Address line 1",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,591,FrgnAddrss_AddrssLn2Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/AddressLine2,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Address line 2",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,471,FrgnAddrss_AddrssLn2Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/AddressLine2Txt,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Address line 2",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,304,FrgnAddrss_CtyNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/City,,Text,Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; City",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,389,FrgnAddrss_CtyNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/CityNm,,Text,Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; City",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,49,FrgnAddrss_CntryCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/Country,CountryType,String(length=2),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Country",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,577,FrgnAddrss_CntryCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/CountryCd,CountryType,String(length=2),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Country",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,646,FrgnAddrss_FrgnPstlCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/ForeignPostalCd,,Text,Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Postal code",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,319,FrgnAddrss_FrgnPstlCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/PostalCode,,Text,Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Postal code",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,184,FrgnAddrss_PrvncOrSttNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/ProvinceOrState,,Text,Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Province or state",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,728,FrgnAddrss_PrvncOrSttNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/ForeignAddress/ProvinceOrStateNm,,Text,Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - Foreign; Province or state",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,746,CmpnstnHghstPdEmpl_PrsnNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/PersonNm,,Text,Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Highest paid employee's name",2013,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,8,CmpnstnHghstPdEmpl_TtlTxt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/TitleTxt,ShortDescriptionType,String(length=20),Part VIII Line 2; Part VIII Line 2(b),"Compensation of the five highest paid employees other than officers, directors, and trustees; Title",2013,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,590,USAddrss_AddrssLn1Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/AddressLine1,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; Address line 1",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,207,USAddrss_AddrssLn1Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/AddressLine1Txt,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; Address line 1",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,523,USAddrss_AddrssLn2Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/AddressLine2,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; Address line 2",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,31,USAddrss_AddrssLn2Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/AddressLine2Txt,StreetAddressType,String(length=35),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; Address line 2",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,666,USAddrss_CtyNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/City,CityType,String(length=22),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; City",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,425,USAddrss_CtyNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/CityNm,CityType,String(length=22),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; City",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,346,USAddrss_SttAbbrvtnCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/State,StateType,String(length=2),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; State",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,780,USAddrss_SttAbbrvtnCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/StateAbbreviationCd,StateType,String(length=2),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; State",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,778,USAddrss_ZIPCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/ZIPCd,ZIPCodeType,String(length=15),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; ZIP code",2014,
IRS990PF,pf_part_viii,True,PFCmpnstnHghstPdEmpl,752,USAddrss_ZIPCd,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationHighestPaidEmplGrp/USAddress/ZIPCode,ZIPCodeType,String(length=15),Part VIII Line 2; Part VIII Line 2(a),"Compensation of the five highest paid employees other than officers, directors, and trustees; Address - US; ZIP code",2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,426,CmpnstnOfHghstPdCntrct_BsnssNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/BusinessName,,Text,Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Highest paid contractor's name - Business,2013,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,427,CmpnstnOfHghstPdCntrct_BsnssNmLn1,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine1,,Text,Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Highest paid contractor's name - Business Name ine 1,2013,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,427,CmpnstnOfHghstPdCntrct_BsnssNmLn1,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine1Txt,,Text,Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Highest paid contractor's name - Business Name ine 1,2013,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,427.5,CmpnstnOfHghstPdCntrct_BsnssNmLn2,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine2,,Text,Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Highest paid contractor's name - Business Name line 2,2013,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,427.5,CmpnstnOfHghstPdCntrct_BsnssNmLn2,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/BusinessName/BusinessNameLine2Txt,,Text,Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Highest paid contractor's name - Business Name line 2,2013,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,457,CmpnstnOfHghstPdCntrct_CmpnstnAmt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/CompensationAmt,USAmountNNType,BigInteger,Part VIII Line 3; Part VIII Line 3(c),Compensation of the five highest paid independent contractors for professional services; Compensation,2013,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,322,FrgnAddrss_AddrssLn1Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine1,StreetAddressType,String(length=35),Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Address - Foreign; Address line 1,2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,768,FrgnAddrss_AddrssLn1Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35),Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Address - Foreign; Address line 1,2014,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,222,FrgnAddrss_AddrssLn2Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine2,StreetAddressType,String(length=35),Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Address - Foreign; Address line 2,2013,2013
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,730,FrgnAddrss_AddrssLn2Txt,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/ForeignAddress/AddressLine2Txt,StreetAddressType,String(length=35),Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Address - Foreign; Address line 2,2014,
IRS990PF,pf_part_viii,True,PFCmpnstnOfHghstPdCntrct,627,FrgnAddrss_CtyNm,/IRS990PF/OfficerDirTrstKeyEmplInfoGrp/CompensationOfHghstPdCntrctGrp/ForeignAddress/City,,Text,Part VIII Line 3; Part VIII Line 3(a),Compensation of the five highest paid independent contractors for professional services; Address - Foreign; City,2013,2013
